ticker,from_date,to_date,from_direction,to_direction,transition_changed
XLV,2017-05-19,2017-05-26,TRANSITION,LH/LL,True
XLV,2017-05-26,2017-06-02,LH/LL,LH/LL,False
XLV,2017-06-02,2017-06-09,LH/LL,TRANSITION,True
XLV,2017-06-09,2017-06-16,TRANSITION,TRANSITION,False
XLV,2017-06-16,2017-06-23,TRANSITION,HH/HL,True
XLV,2017-06-23,2017-06-30,HH/HL,HH/HL,False
XLV,2017-06-30,2017-07-07,HH/HL,HH/HL,False
XLV,2017-07-07,2017-07-14,HH/HL,HH/HL,False
XLV,2017-07-14,2017-07-21,HH/HL,TRANSITION,True
XLV,2017-07-21,2017-07-28,TRANSITION,TRANSITION,False
XLV,2017-07-28,2017-08-04,TRANSITION,TRANSITION,False
XLV,2017-08-04,2017-08-11,TRANSITION,LH/LL,True
XLV,2017-08-11,2017-08-18,LH/LL,LH/LL,False
XLV,2017-08-18,2017-08-25,LH/LL,LH/LL,False
XLV,2017-08-25,2017-09-01,LH/LL,TRANSITION,True
XLV,2017-09-01,2017-09-08,TRANSITION,HH/HL,True
XLV,2017-09-08,2017-09-15,HH/HL,HH/HL,False
XLV,2017-09-15,2017-09-22,HH/HL,HH/HL,False
XLV,2017-09-22,2017-09-29,HH/HL,HH/HL,False
XLV,2017-09-29,2017-10-06,HH/HL,TRANSITION,True
XLV,2017-10-06,2017-10-13,TRANSITION,TRANSITION,False
XLV,2017-10-13,2017-10-20,TRANSITION,LH/LL,True
XLV,2017-10-20,2017-10-27,LH/LL,LH/LL,False
XLV,2017-10-27,2017-11-03,LH/LL,LH/LL,False
XLV,2017-11-03,2017-11-10,LH/LL,LH/LL,False
XLV,2017-11-10,2017-11-17,LH/LL,LH/LL,False
XLV,2017-11-17,2017-11-24,LH/LL,LH/LL,False
XLV,2017-11-24,2017-12-01,LH/LL,LH/LL,False
XLV,2017-12-01,2017-12-08,LH/LL,LH/LL,False
XLV,2017-12-08,2017-12-15,LH/LL,LH/LL,False
XLV,2017-12-15,2017-12-22,LH/LL,LH/LL,False
XLV,2017-12-22,2017-12-29,LH/LL,LH/LL,False
XLV,2017-12-29,2018-01-05,LH/LL,LH/LL,False
XLV,2018-01-05,2018-01-12,LH/LL,LH/LL,False
XLV,2018-01-12,2018-01-19,LH/LL,TRANSITION,True
XLV,2018-01-19,2018-01-26,TRANSITION,HH/HL,True
XLV,2018-01-26,2018-02-02,HH/HL,HH/HL,False
XLV,2018-02-02,2018-02-09,HH/HL,HH/HL,False
XLV,2018-02-09,2018-02-16,HH/HL,HH/HL,False
XLV,2018-02-16,2018-02-23,HH/HL,LH/LL,True
XLV,2018-02-23,2018-03-02,LH/LL,LH/LL,False
XLV,2018-03-02,2018-03-09,LH/LL,LH/LL,False
XLV,2018-03-09,2018-03-16,LH/LL,LH/LL,False
XLV,2018-03-16,2018-03-23,LH/LL,LH/LL,False
XLV,2018-03-23,2018-03-30,LH/LL,LH/LL,False
XLV,2018-03-30,2018-04-06,LH/LL,LH/LL,False
XLV,2018-04-06,2018-04-13,LH/LL,LH/LL,False
XLV,2018-04-13,2018-04-20,LH/LL,LH/LL,False
XLV,2018-04-20,2018-04-27,LH/LL,TRANSITION,True
XLV,2018-04-27,2018-05-04,TRANSITION,TRANSITION,False
XLV,2018-05-04,2018-05-11,TRANSITION,TRANSITION,False
XLV,2018-05-11,2018-05-18,TRANSITION,TRANSITION,False
XLV,2018-05-18,2018-05-25,TRANSITION,LH/LL,True
XLV,2018-05-25,2018-06-01,LH/LL,LH/LL,False
XLV,2018-06-01,2018-06-08,LH/LL,TRANSITION,True
XLV,2018-06-08,2018-06-15,TRANSITION,TRANSITION,False
XLV,2018-06-15,2018-06-22,TRANSITION,HH/HL,True
XLV,2018-06-22,2018-06-29,HH/HL,HH/HL,False
XLV,2018-06-29,2018-07-06,HH/HL,HH/HL,False
XLV,2018-07-06,2018-07-13,HH/HL,HH/HL,False
XLV,2018-07-13,2018-07-20,HH/HL,HH/HL,False
XLV,2018-07-20,2018-07-27,HH/HL,HH/HL,False
XLV,2018-07-27,2018-08-03,HH/HL,HH/HL,False
XLV,2018-08-03,2018-08-10,HH/HL,HH/HL,False
XLV,2018-08-10,2018-08-17,HH/HL,HH/HL,False
XLV,2018-08-17,2018-08-24,HH/HL,HH/HL,False
XLV,2018-08-24,2018-08-31,HH/HL,HH/HL,False
XLV,2018-08-31,2018-09-07,HH/HL,HH/HL,False
XLV,2018-09-07,2018-09-14,HH/HL,HH/HL,False
XLV,2018-09-14,2018-09-21,HH/HL,HH/HL,False
XLV,2018-09-21,2018-09-28,HH/HL,HH/HL,False
XLV,2018-09-28,2018-10-05,HH/HL,HH/HL,False
XLV,2018-10-05,2018-10-12,HH/HL,HH/HL,False
XLV,2018-10-12,2018-10-19,HH/HL,HH/HL,False
XLV,2018-10-19,2018-10-26,HH/HL,HH/HL,False
XLV,2018-10-26,2018-11-02,HH/HL,HH/HL,False
XLV,2018-11-02,2018-11-09,HH/HL,HH/HL,False
XLV,2018-11-09,2018-11-16,HH/HL,HH/HL,False
XLV,2018-11-16,2018-11-23,HH/HL,HH/HL,False
XLV,2018-11-23,2018-11-30,HH/HL,HH/HL,False
XLV,2018-11-30,2018-12-07,HH/HL,HH/HL,False
XLV,2018-12-07,2018-12-14,HH/HL,HH/HL,False
XLV,2018-12-14,2018-12-21,HH/HL,HH/HL,False
XLV,2018-12-21,2018-12-28,HH/HL,TRANSITION,True
XLV,2018-12-28,2019-01-04,TRANSITION,TRANSITION,False
XLV,2019-01-04,2019-01-11,TRANSITION,LH/LL,True
XLV,2019-01-11,2019-01-18,LH/LL,LH/LL,False
XLV,2019-01-18,2019-01-25,LH/LL,LH/LL,False
XLV,2019-01-25,2019-02-01,LH/LL,LH/LL,False
XLV,2019-02-01,2019-02-08,LH/LL,LH/LL,False
XLV,2019-02-08,2019-02-15,LH/LL,LH/LL,False
XLV,2019-02-15,2019-02-22,LH/LL,LH/LL,False
XLV,2019-02-22,2019-03-01,LH/LL,LH/LL,False
XLV,2019-03-01,2019-03-08,LH/LL,LH/LL,False
XLV,2019-03-08,2019-03-15,LH/LL,LH/LL,False
XLV,2019-03-15,2019-03-22,LH/LL,LH/LL,False
XLV,2019-03-22,2019-03-29,LH/LL,LH/LL,False
XLV,2019-03-29,2019-04-05,LH/LL,LH/LL,False
XLV,2019-04-05,2019-04-12,LH/LL,LH/LL,False
XLV,2019-04-12,2019-04-19,LH/LL,LH/LL,False
XLV,2019-04-19,2019-04-26,LH/LL,LH/LL,False
XLV,2019-04-26,2019-05-03,LH/LL,LH/LL,False
XLV,2019-05-03,2019-05-10,LH/LL,LH/LL,False
XLV,2019-05-10,2019-05-17,LH/LL,TRANSITION,True
XLV,2019-05-17,2019-05-24,TRANSITION,TRANSITION,False
XLV,2019-05-24,2019-05-31,TRANSITION,HH/HL,True
XLV,2019-05-31,2019-06-07,HH/HL,HH/HL,False
XLV,2019-06-07,2019-06-14,HH/HL,HH/HL,False
XLV,2019-06-14,2019-06-21,HH/HL,HH/HL,False
XLV,2019-06-21,2019-06-28,HH/HL,HH/HL,False
XLV,2019-06-28,2019-07-05,HH/HL,HH/HL,False
XLV,2019-07-05,2019-07-12,HH/HL,TRANSITION,True
XLV,2019-07-12,2019-07-19,TRANSITION,LH/LL,True
XLV,2019-07-19,2019-07-26,LH/LL,LH/LL,False
XLV,2019-07-26,2019-08-02,LH/LL,LH/LL,False
XLV,2019-08-02,2019-08-09,LH/LL,LH/LL,False
XLV,2019-08-09,2019-08-16,LH/LL,LH/LL,False
XLV,2019-08-16,2019-08-23,LH/LL,TRANSITION,True
XLV,2019-08-23,2019-08-30,TRANSITION,HH/HL,True
XLV,2019-08-30,2019-09-06,HH/HL,HH/HL,False
XLV,2019-09-06,2019-09-13,HH/HL,LH/LL,True
XLV,2019-09-13,2019-09-20,LH/LL,LH/LL,False
XLV,2019-09-20,2019-09-27,LH/LL,LH/LL,False
XLV,2019-09-27,2019-10-04,LH/LL,LH/LL,False
XLV,2019-10-04,2019-10-11,LH/LL,LH/LL,False
XLV,2019-10-11,2019-10-18,LH/LL,LH/LL,False
XLV,2019-10-18,2019-10-25,LH/LL,TRANSITION,True
XLV,2019-10-25,2019-11-01,TRANSITION,HH/HL,True
XLV,2019-11-01,2019-11-08,HH/HL,HH/HL,False
XLV,2019-11-08,2019-11-15,HH/HL,HH/HL,False
XLV,2019-11-15,2019-11-22,HH/HL,HH/HL,False
XLV,2019-11-22,2019-11-29,HH/HL,HH/HL,False
XLV,2019-11-29,2019-12-06,HH/HL,HH/HL,False
XLV,2019-12-06,2019-12-13,HH/HL,HH/HL,False
XLV,2019-12-13,2019-12-20,HH/HL,HH/HL,False
XLV,2019-12-20,2019-12-27,HH/HL,HH/HL,False
XLV,2019-12-27,2020-01-03,HH/HL,HH/HL,False
XLV,2020-01-03,2020-01-10,HH/HL,TRANSITION,True
XLV,2020-01-10,2020-01-17,TRANSITION,LH/LL,True
XLV,2020-01-17,2020-01-24,LH/LL,LH/LL,False
XLV,2020-01-24,2020-01-31,LH/LL,LH/LL,False
XLV,2020-01-31,2020-02-07,LH/LL,LH/LL,False
XLV,2020-02-07,2020-02-14,LH/LL,LH/LL,False
XLV,2020-02-14,2020-02-21,LH/LL,LH/LL,False
XLV,2020-02-21,2020-02-28,LH/LL,LH/LL,False
XLV,2020-02-28,2020-03-06,LH/LL,TRANSITION,True
XLV,2020-03-06,2020-03-13,TRANSITION,HH/HL,True
XLV,2020-03-13,2020-03-20,HH/HL,HH/HL,False
XLV,2020-03-20,2020-03-27,HH/HL,HH/HL,False
XLV,2020-03-27,2020-04-03,HH/HL,HH/HL,False
XLV,2020-04-03,2020-04-10,HH/HL,HH/HL,False
XLV,2020-04-10,2020-04-17,HH/HL,HH/HL,False
XLV,2020-04-17,2020-04-24,HH/HL,HH/HL,False
XLV,2020-04-24,2020-05-01,HH/HL,HH/HL,False
XLV,2020-05-01,2020-05-08,HH/HL,HH/HL,False
XLV,2020-05-08,2020-05-15,HH/HL,HH/HL,False
XLV,2020-05-15,2020-05-22,HH/HL,LH/LL,True
XLV,2020-05-22,2020-05-29,LH/LL,LH/LL,False
XLV,2020-05-29,2020-06-05,LH/LL,LH/LL,False
XLV,2020-06-05,2020-06-12,LH/LL,LH/LL,False
XLV,2020-06-12,2020-06-19,LH/LL,LH/LL,False
XLV,2020-06-19,2020-06-26,LH/LL,LH/LL,False
XLV,2020-06-26,2020-07-03,LH/LL,LH/LL,False
XLV,2020-07-03,2020-07-10,LH/LL,LH/LL,False
XLV,2020-07-10,2020-07-17,LH/LL,LH/LL,False
XLV,2020-07-17,2020-07-24,LH/LL,TRANSITION,True
XLV,2020-07-24,2020-07-31,TRANSITION,TRANSITION,False
XLV,2020-07-31,2020-08-07,TRANSITION,HH/HL,True
XLV,2020-08-07,2020-08-14,HH/HL,LH/LL,True
XLV,2020-08-14,2020-08-21,LH/LL,LH/LL,False
XLV,2020-08-21,2020-08-28,LH/LL,LH/LL,False
XLV,2020-08-28,2020-09-04,LH/LL,LH/LL,False
XLV,2020-09-04,2020-09-11,LH/LL,LH/LL,False
XLV,2020-09-11,2020-09-18,LH/LL,LH/LL,False
XLV,2020-09-18,2020-09-25,LH/LL,TRANSITION,True
XLV,2020-09-25,2020-10-02,TRANSITION,HH/HL,True
XLV,2020-10-02,2020-10-09,HH/HL,HH/HL,False
XLV,2020-10-09,2020-10-16,HH/HL,TRANSITION,True
XLV,2020-10-16,2020-10-23,TRANSITION,TRANSITION,False
XLV,2020-10-23,2020-10-30,TRANSITION,LH/LL,True
XLV,2020-10-30,2020-11-06,LH/LL,LH/LL,False
XLV,2020-11-06,2020-11-13,LH/LL,HH/HL,True
XLV,2020-11-13,2020-11-20,HH/HL,TRANSITION,True
XLV,2020-11-20,2020-11-27,TRANSITION,TRANSITION,False
XLV,2020-11-27,2020-12-04,TRANSITION,LH/LL,True
XLV,2020-12-04,2020-12-11,LH/LL,LH/LL,False
XLV,2020-12-11,2020-12-18,LH/LL,LH/LL,False
XLV,2020-12-18,2020-12-25,LH/LL,TRANSITION,True
XLV,2020-12-25,2021-01-01,TRANSITION,TRANSITION,False
XLV,2021-01-01,2021-01-08,TRANSITION,HH/HL,True
XLV,2021-01-08,2021-01-15,HH/HL,HH/HL,False
XLV,2021-01-15,2021-01-22,HH/HL,HH/HL,False
XLV,2021-01-22,2021-01-29,HH/HL,HH/HL,False
XLV,2021-01-29,2021-02-05,HH/HL,TRANSITION,True
XLV,2021-02-05,2021-02-12,TRANSITION,LH/LL,True
XLV,2021-02-12,2021-02-19,LH/LL,LH/LL,False
XLV,2021-02-19,2021-02-26,LH/LL,LH/LL,False
XLV,2021-02-26,2021-03-05,LH/LL,LH/LL,False
XLV,2021-03-05,2021-03-12,LH/LL,LH/LL,False
XLV,2021-03-12,2021-03-19,LH/LL,LH/LL,False
XLV,2021-03-19,2021-03-26,LH/LL,LH/LL,False
XLV,2021-03-26,2021-04-02,LH/LL,LH/LL,False
XLV,2021-04-02,2021-04-09,LH/LL,LH/LL,False
XLV,2021-04-09,2021-04-16,LH/LL,LH/LL,False
XLV,2021-04-16,2021-04-23,LH/LL,TRANSITION,True
XLV,2021-04-23,2021-04-30,TRANSITION,TRANSITION,False
XLV,2021-04-30,2021-05-07,TRANSITION,HH/HL,True
XLV,2021-05-07,2021-05-14,HH/HL,HH/HL,False
XLV,2021-05-14,2021-05-21,HH/HL,HH/HL,False
XLV,2021-05-21,2021-05-28,HH/HL,HH/HL,False
XLV,2021-05-28,2021-06-04,HH/HL,TRANSITION,True
XLV,2021-06-04,2021-06-11,TRANSITION,TRANSITION,False
XLV,2021-06-11,2021-06-18,TRANSITION,LH/LL,True
XLV,2021-06-18,2021-06-25,LH/LL,LH/LL,False
XLV,2021-06-25,2021-07-02,LH/LL,TRANSITION,True
XLV,2021-07-02,2021-07-09,TRANSITION,TRANSITION,False
XLV,2021-07-09,2021-07-16,TRANSITION,HH/HL,True
XLV,2021-07-16,2021-07-23,HH/HL,HH/HL,False
XLV,2021-07-23,2021-07-30,HH/HL,HH/HL,False
XLV,2021-07-30,2021-08-06,HH/HL,HH/HL,False
XLV,2021-08-06,2021-08-13,HH/HL,HH/HL,False
XLV,2021-08-13,2021-08-20,HH/HL,HH/HL,False
XLV,2021-08-20,2021-08-27,HH/HL,HH/HL,False
XLV,2021-08-27,2021-09-03,HH/HL,HH/HL,False
XLV,2021-09-03,2021-09-10,HH/HL,HH/HL,False
XLV,2021-09-10,2021-09-17,HH/HL,LH/LL,True
XLV,2021-09-17,2021-09-24,LH/LL,LH/LL,False
XLV,2021-09-24,2021-10-01,LH/LL,LH/LL,False
XLV,2021-10-01,2021-10-08,LH/LL,LH/LL,False
XLV,2021-10-08,2021-10-15,LH/LL,LH/LL,False
XLV,2021-10-15,2021-10-22,LH/LL,LH/LL,False
XLV,2021-10-22,2021-10-29,LH/LL,LH/LL,False
XLV,2021-10-29,2021-11-05,LH/LL,LH/LL,False
XLV,2021-11-05,2021-11-12,LH/LL,LH/LL,False
XLV,2021-11-12,2021-11-19,LH/LL,LH/LL,False
XLV,2021-11-19,2021-11-26,LH/LL,LH/LL,False
XLV,2021-11-26,2021-12-03,LH/LL,TRANSITION,True
XLV,2021-12-03,2021-12-10,TRANSITION,TRANSITION,False
XLV,2021-12-10,2021-12-17,TRANSITION,HH/HL,True
XLV,2021-12-17,2021-12-24,HH/HL,HH/HL,False
XLV,2021-12-24,2021-12-31,HH/HL,HH/HL,False
XLV,2021-12-31,2022-01-07,HH/HL,HH/HL,False
XLV,2022-01-07,2022-01-14,HH/HL,TRANSITION,True
XLV,2022-01-14,2022-01-21,TRANSITION,TRANSITION,False
XLV,2022-01-21,2022-01-28,TRANSITION,TRANSITION,False
XLV,2022-01-28,2022-02-04,TRANSITION,TRANSITION,False
XLV,2022-02-04,2022-02-11,TRANSITION,TRANSITION,False
XLV,2022-02-11,2022-02-18,TRANSITION,TRANSITION,False
XLV,2022-02-18,2022-02-25,TRANSITION,HH/HL,True
XLV,2022-02-25,2022-03-04,HH/HL,HH/HL,False
XLV,2022-03-04,2022-03-11,HH/HL,TRANSITION,True
XLV,2022-03-11,2022-03-18,TRANSITION,HH/HL,True
XLV,2022-03-18,2022-03-25,HH/HL,HH/HL,False
XLV,2022-03-25,2022-04-01,HH/HL,HH/HL,False
XLV,2022-04-01,2022-04-08,HH/HL,HH/HL,False
XLV,2022-04-08,2022-04-15,HH/HL,HH/HL,False
XLV,2022-04-15,2022-04-22,HH/HL,HH/HL,False
XLV,2022-04-22,2022-04-29,HH/HL,HH/HL,False
XLV,2022-04-29,2022-05-06,HH/HL,TRANSITION,True
XLV,2022-05-06,2022-05-13,TRANSITION,HH/HL,True
XLV,2022-05-13,2022-05-20,HH/HL,HH/HL,False
XLV,2022-05-20,2022-05-27,HH/HL,HH/HL,False
XLV,2022-05-27,2022-06-03,HH/HL,HH/HL,False
XLV,2022-06-03,2022-06-10,HH/HL,HH/HL,False
XLV,2022-06-10,2022-06-17,HH/HL,TRANSITION,True
XLV,2022-06-17,2022-06-24,TRANSITION,TRANSITION,False
XLV,2022-06-24,2022-07-01,TRANSITION,HH/HL,True
XLV,2022-07-01,2022-07-08,HH/HL,HH/HL,False
XLV,2022-07-08,2022-07-15,HH/HL,HH/HL,False
XLV,2022-07-15,2022-07-22,HH/HL,HH/HL,False
XLV,2022-07-22,2022-07-29,HH/HL,LH/LL,True
XLV,2022-07-29,2022-08-05,LH/LL,LH/LL,False
XLV,2022-08-05,2022-08-12,LH/LL,LH/LL,False
XLV,2022-08-12,2022-08-19,LH/LL,LH/LL,False
XLV,2022-08-19,2022-08-26,LH/LL,LH/LL,False
XLV,2022-08-26,2022-09-02,LH/LL,LH/LL,False
XLV,2022-09-02,2022-09-09,LH/LL,TRANSITION,True
XLV,2022-09-09,2022-09-16,TRANSITION,HH/HL,True
XLV,2022-09-16,2022-09-23,HH/HL,HH/HL,False
XLV,2022-09-23,2022-09-30,HH/HL,HH/HL,False
XLV,2022-09-30,2022-10-07,HH/HL,HH/HL,False
XLV,2022-10-07,2022-10-14,HH/HL,HH/HL,False
XLV,2022-10-14,2022-10-21,HH/HL,HH/HL,False
XLV,2022-10-21,2022-10-28,HH/HL,HH/HL,False
XLV,2022-10-28,2022-11-04,HH/HL,HH/HL,False
XLV,2022-11-04,2022-11-11,HH/HL,HH/HL,False
XLV,2022-11-11,2022-11-18,HH/HL,TRANSITION,True
XLV,2022-11-18,2022-11-25,TRANSITION,TRANSITION,False
XLV,2022-11-25,2022-12-02,TRANSITION,LH/LL,True
XLV,2022-12-02,2022-12-09,LH/LL,HH/HL,True
XLV,2022-12-09,2022-12-16,HH/HL,HH/HL,False
XLV,2022-12-16,2022-12-23,HH/HL,HH/HL,False
XLV,2022-12-23,2022-12-30,HH/HL,HH/HL,False
XLV,2022-12-30,2023-01-06,HH/HL,HH/HL,False
XLV,2023-01-06,2023-01-13,HH/HL,TRANSITION,True
XLV,2023-01-13,2023-01-20,TRANSITION,LH/LL,True
XLV,2023-01-20,2023-01-27,LH/LL,LH/LL,False
XLV,2023-01-27,2023-02-03,LH/LL,LH/LL,False
XLV,2023-02-03,2023-02-10,LH/LL,LH/LL,False
XLV,2023-02-10,2023-02-17,LH/LL,LH/LL,False
XLV,2023-02-17,2023-02-24,LH/LL,LH/LL,False
XLV,2023-02-24,2023-03-03,LH/LL,LH/LL,False
XLV,2023-03-03,2023-03-10,LH/LL,LH/LL,False
XLV,2023-03-10,2023-03-17,LH/LL,LH/LL,False
XLV,2023-03-17,2023-03-24,LH/LL,LH/LL,False
XLV,2023-03-24,2023-03-31,LH/LL,LH/LL,False
XLV,2023-03-31,2023-04-07,LH/LL,TRANSITION,True
XLV,2023-04-07,2023-04-14,TRANSITION,TRANSITION,False
XLV,2023-04-14,2023-04-21,TRANSITION,TRANSITION,False
XLV,2023-04-21,2023-04-28,TRANSITION,HH/HL,True
XLV,2023-04-28,2023-05-05,HH/HL,TRANSITION,True
XLV,2023-05-05,2023-05-12,TRANSITION,TRANSITION,False
XLV,2023-05-12,2023-05-19,TRANSITION,LH/LL,True
XLV,2023-05-19,2023-05-26,LH/LL,LH/LL,False
XLV,2023-05-26,2023-06-02,LH/LL,LH/LL,False
XLV,2023-06-02,2023-06-09,LH/LL,LH/LL,False
XLV,2023-06-09,2023-06-16,LH/LL,LH/LL,False
XLV,2023-06-16,2023-06-23,LH/LL,LH/LL,False
XLV,2023-06-23,2023-06-30,LH/LL,LH/LL,False
XLV,2023-06-30,2023-07-07,LH/LL,LH/LL,False
XLV,2023-07-07,2023-07-14,LH/LL,TRANSITION,True
XLV,2023-07-14,2023-07-21,TRANSITION,LH/LL,True
XLV,2023-07-21,2023-07-28,LH/LL,LH/LL,False
XLV,2023-07-28,2023-08-04,LH/LL,LH/LL,False
XLV,2023-08-04,2023-08-11,LH/LL,TRANSITION,True
XLV,2023-08-11,2023-08-18,TRANSITION,HH/HL,True
XLV,2023-08-18,2023-08-25,HH/HL,HH/HL,False
XLV,2023-08-25,2023-09-01,HH/HL,HH/HL,False
XLV,2023-09-01,2023-09-08,HH/HL,HH/HL,False
XLV,2023-09-08,2023-09-15,HH/HL,TRANSITION,True
XLV,2023-09-15,2023-09-22,TRANSITION,LH/LL,True
XLV,2023-09-22,2023-09-29,LH/LL,TRANSITION,True
XLV,2023-09-29,2023-10-06,TRANSITION,TRANSITION,False
XLV,2023-10-06,2023-10-13,TRANSITION,TRANSITION,False
XLV,2023-10-13,2023-10-20,TRANSITION,HH/HL,True
XLV,2023-10-20,2023-10-27,HH/HL,HH/HL,False
XLV,2023-10-27,2023-11-03,HH/HL,TRANSITION,True
XLV,2023-11-03,2023-11-10,TRANSITION,TRANSITION,False
XLV,2023-11-10,2023-11-17,TRANSITION,LH/LL,True
XLV,2023-11-17,2023-11-24,LH/LL,LH/LL,False
XLV,2023-11-24,2023-12-01,LH/LL,LH/LL,False
XLV,2023-12-01,2023-12-08,LH/LL,LH/LL,False
XLV,2023-12-08,2023-12-15,LH/LL,TRANSITION,True
XLV,2023-12-15,2023-12-22,TRANSITION,TRANSITION,False
XLV,2023-12-22,2023-12-29,TRANSITION,TRANSITION,False
XLV,2023-12-29,2024-01-05,TRANSITION,HH/HL,True
XLV,2024-01-05,2024-01-12,HH/HL,HH/HL,False
XLV,2024-01-12,2024-01-19,HH/HL,HH/HL,False
XLV,2024-01-19,2024-01-26,HH/HL,HH/HL,False
XLV,2024-01-26,2024-02-02,HH/HL,TRANSITION,True
XLV,2024-02-02,2024-02-09,TRANSITION,TRANSITION,False
XLV,2024-02-09,2024-02-16,TRANSITION,LH/LL,True
XLV,2024-02-16,2024-02-23,LH/LL,TRANSITION,True
XLV,2024-02-23,2024-03-01,TRANSITION,LH/LL,True
XLV,2024-03-01,2024-03-08,LH/LL,TRANSITION,True
XLV,2024-03-08,2024-03-15,TRANSITION,LH/LL,True
XLV,2024-03-15,2024-03-22,LH/LL,LH/LL,False
XLV,2024-03-22,2024-03-29,LH/LL,LH/LL,False
XLV,2024-03-29,2024-04-05,LH/LL,LH/LL,False
XLV,2024-04-05,2024-04-12,LH/LL,LH/LL,False
XLV,2024-04-12,2024-04-19,LH/LL,LH/LL,False
XLV,2024-04-19,2024-04-26,LH/LL,LH/LL,False
XLV,2024-04-26,2024-05-03,LH/LL,LH/LL,False
XLV,2024-05-03,2024-05-10,LH/LL,TRANSITION,True
XLV,2024-05-10,2024-05-17,TRANSITION,TRANSITION,False
XLV,2024-05-17,2024-05-24,TRANSITION,TRANSITION,False
XLV,2024-05-24,2024-05-31,TRANSITION,TRANSITION,False
XLV,2024-05-31,2024-06-07,TRANSITION,LH/LL,True
XLV,2024-06-07,2024-06-14,LH/LL,LH/LL,False
XLV,2024-06-14,2024-06-21,LH/LL,LH/LL,False
XLV,2024-06-21,2024-06-28,LH/LL,LH/LL,False
XLV,2024-06-28,2024-07-05,LH/LL,LH/LL,False
XLV,2024-07-05,2024-07-12,LH/LL,LH/LL,False
XLV,2024-07-12,2024-07-19,LH/LL,LH/LL,False
XLV,2024-07-19,2024-07-26,LH/LL,TRANSITION,True
XLV,2024-07-26,2024-08-02,TRANSITION,HH/HL,True
XLV,2024-08-02,2024-08-09,HH/HL,HH/HL,False
XLV,2024-08-09,2024-08-16,HH/HL,HH/HL,False
XLV,2024-08-16,2024-08-23,HH/HL,HH/HL,False
XLV,2024-08-23,2024-08-30,HH/HL,TRANSITION,True
XLV,2024-08-30,2024-09-06,TRANSITION,HH/HL,True
XLV,2024-09-06,2024-09-13,HH/HL,HH/HL,False
XLV,2024-09-13,2024-09-20,HH/HL,TRANSITION,True
XLV,2024-09-20,2024-09-27,TRANSITION,TRANSITION,False
XLV,2024-09-27,2024-10-04,TRANSITION,LH/LL,True
XLV,2024-10-04,2024-10-11,LH/LL,LH/LL,False
XLV,2024-10-11,2024-10-18,LH/LL,LH/LL,False
XLV,2024-10-18,2024-10-25,LH/LL,LH/LL,False
XLV,2024-10-25,2024-11-01,LH/LL,LH/LL,False
XLV,2024-11-01,2024-11-08,LH/LL,LH/LL,False
XLV,2024-11-08,2024-11-15,LH/LL,LH/LL,False
XLV,2024-11-15,2024-11-22,LH/LL,LH/LL,False
XLV,2024-11-22,2024-11-29,LH/LL,LH/LL,False
XLV,2024-11-29,2024-12-06,LH/LL,LH/LL,False
XLV,2024-12-06,2024-12-13,LH/LL,LH/LL,False
XLV,2024-12-13,2024-12-20,LH/LL,LH/LL,False
XLV,2024-12-20,2024-12-27,LH/LL,LH/LL,False
XLV,2024-12-27,2025-01-03,LH/LL,LH/LL,False
XLV,2025-01-03,2025-01-10,LH/LL,LH/LL,False
XLV,2025-01-10,2025-01-17,LH/LL,TRANSITION,True
XLV,2025-01-17,2025-01-24,TRANSITION,HH/HL,True
XLV,2025-01-24,2025-01-31,HH/HL,HH/HL,False
XLV,2025-01-31,2025-02-07,HH/HL,HH/HL,False
XLV,2025-02-07,2025-02-14,HH/HL,HH/HL,False
XLV,2025-02-14,2025-02-21,HH/HL,HH/HL,False
XLV,2025-02-21,2025-02-28,HH/HL,HH/HL,False
XLV,2025-02-28,2025-03-07,HH/HL,HH/HL,False
XLV,2025-03-07,2025-03-14,HH/HL,HH/HL,False
XLV,2025-03-14,2025-03-21,HH/HL,HH/HL,False
XLV,2025-03-21,2025-03-28,HH/HL,HH/HL,False
XLV,2025-03-28,2025-04-04,HH/HL,HH/HL,False
XLV,2025-04-04,2025-04-11,HH/HL,HH/HL,False
XLV,2025-04-11,2025-04-18,HH/HL,HH/HL,False
XLV,2025-04-18,2025-04-25,HH/HL,TRANSITION,True
XLV,2025-04-25,2025-05-02,TRANSITION,LH/LL,True
XLV,2025-05-02,2025-05-09,LH/LL,LH/LL,False
XLV,2025-05-09,2025-05-16,LH/LL,LH/LL,False
XLV,2025-05-16,2025-05-23,LH/LL,LH/LL,False
XLV,2025-05-23,2025-05-30,LH/LL,LH/LL,False
XLV,2025-05-30,2025-06-06,LH/LL,LH/LL,False
XLV,2025-06-06,2025-06-13,LH/LL,TRANSITION,True
XLV,2025-06-13,2025-06-20,TRANSITION,LH/LL,True
XLV,2025-06-20,2025-06-27,LH/LL,LH/LL,False
XLV,2025-06-27,2025-07-04,LH/LL,TRANSITION,True
XLV,2025-07-04,2025-07-11,TRANSITION,LH/LL,True
XLV,2025-07-11,2025-07-18,LH/LL,LH/LL,False
XLV,2025-07-18,2025-07-25,LH/LL,LH/LL,False
XLV,2025-07-25,2025-08-01,LH/LL,LH/LL,False
XLV,2025-08-01,2025-08-08,LH/LL,LH/LL,False
XLV,2025-08-08,2025-08-15,LH/LL,LH/LL,False
XLV,2025-08-15,2025-08-22,LH/LL,LH/LL,False
